Label Ep Ev t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.000000000000000000e+00 3.228538728307397271e-02 3.287826651889148855e-02 1.574336925595694048e-01 2.289597246055690150e-01 7.277282169387480071e-01 6.776825630472149697e-01 7.319156948173191068e-01 4.390462031962145129e-01 7.374172141360900712e-01 5.128454744434532975e-01
0.000000000000000000e+00 4.784874771002536886e-01 5.601963924485316992e-01 6.355585318606982170e-01 5.585332935314637481e-01 5.974204399825430167e-01 3.936346034581967857e-01 5.200083244621422907e-02 5.216722141672996971e-01 4.615484929336575726e-01 4.586165667710096483e-01
0.000000000000000000e+00 3.557781490867165664e-01 3.492566200113719210e-01 2.315206300811021856e-01 1.303305822615410392e-01 8.776580172262365975e-02 7.424472316222056056e-01 9.566153121759679578e-01 1.864859030217631553e-01 1.272526323630856493e-01 7.531719053935187480e-01
0.000000000000000000e+00 3.884647083202172890e-01 5.031584632371000065e-01 2.030475487747463448e-01 1.335810224251989808e-01 6.468606904737425056e-01 6.377724851099275671e-01 7.821154158739047624e-01 4.849695383645347690e-01 6.431377874961902164e-01 5.295107741704524473e-01
0.000000000000000000e+00 8.525124334527075026e-06 5.742222751860809327e-02 9.914287204159699662e-01 5.431061622913473386e-01 8.130714592531272933e-01 1.684196401095610640e-01 1.412956915106133859e-02 8.046413821751696727e-01 7.549719811113497769e-01 4.189172390404833357e-01
0.000000000000000000e+00 1.499278871167566640e-05 9.375481442328489901e-02 3.725278560265892769e-01 3.167830412626173597e-01 3.142735790816772457e-01 5.628154875160998882e-01 9.736203816063166983e-01 5.962449512188479073e-01 3.627878028831251767e-01 3.429967122930207557e-01
0.000000000000000000e+00 2.444145010036193055e-01 3.762529953225576818e-01 3.736085998646845874e-01 3.218850092285467923e-01 4.599552653659396140e-01 5.994083472213898034e-01 9.821948901857646685e-01 5.158574268878555191e-01 5.345891849992838729e-01 6.895848828992328095e-01
0.000000000000000000e+00 1.210426340245975008e-01 1.386721539601187270e-01 8.037943444241515412e-01 3.962644948920237553e-01 4.781105712100628402e-01 6.025518220164227667e-01 8.436464019593008512e-01 5.886858512915631447e-01 4.453256483877858773e-01 5.147767493204589151e-01
0.000000000000000000e+00 1.232517720497400965e-01 1.414397093507157588e-01 5.555723565466355041e-01 3.318618871453393737e-01 6.229252971598131516e-02 4.543273272673946650e-01 9.570617770921969747e-01 6.190376101386747543e-01 1.188536957487403289e-01 4.334280714076137464e-01
0.000000000000000000e+00 3.955656671899140386e-01 4.604907864715225285e-01 7.733461831935617425e-01 4.175961901860789638e-01 4.539988465685784735e-02 4.533872871424789452e-01 7.071033216465700821e-01 4.522740601439012020e-01 5.786613228562775824e-02 7.858453983374620311e-01
0.000000000000000000e+00 1.622303583096234303e-05 6.031798099517045320e-02 8.808906733312393822e-02 1.350839923588758040e-01 8.583315006223719568e-01 3.466500634516774815e-01 1.625294522230271710e-01 7.635839442197159821e-01 7.665484100617903085e-01 4.388924167140919042e-01
0.000000000000000000e+00 4.163613474133530112e-01 6.372055484385226176e-01 2.553818639540014757e-01 2.040902112431055571e-01 5.358556588051484049e-01 6.741372200730140207e-01 4.113201895193853153e-01 3.881770923517340321e-01 3.819692631305141584e-01 5.508182902791441959e-01
0.000000000000000000e+00 1.294966945221744936e-01 1.703423781701656481e-01 6.578217868277456137e-01 2.638665363052616897e-01 2.355432840739766220e-01 9.232280351122128526e-01 9.840677911877848683e-01 1.060662269881495479e-01 2.744037318130302383e-01 4.683763636638649253e-01
0.000000000000000000e+00 1.215572525572868740e-01 3.289570069433786492e-01 3.993289662128137185e-01 2.322385318834596646e-01 3.578632320628849506e-01 6.236539924627078069e-01 8.793398860338628165e-01 5.371991093171630816e-01 3.176289736387644114e-01 6.103391721450781571e-01
0.000000000000000000e+00 4.965160516670199067e-05 5.597488399440951612e-02 4.637340844539930562e-01 3.549162863777794996e-01 2.276553664327013449e-01 4.219671201166602659e-01 9.783365972581863357e-01 6.698821600313695779e-01 3.407435882901367896e-01 4.361815419787110071e-01
0.000000000000000000e+00 1.245274562635223815e-05 1.023728792386334741e-01 6.763770727435634011e-01 5.564535606097749110e-01 3.523700470595315659e-01 6.217276369421270710e-02 4.668545861704768707e-01 8.885524091247836154e-01 4.103607344307121374e-01 8.617399991861480757e-01
0.000000000000000000e+00 3.211295676848372160e-05 7.488468757771736539e-02 9.938299104107026771e-01 5.293743080921498034e-01 3.819833015743074878e-01 3.985588006667413197e-01 2.697357976792670309e-01 4.449942424626982529e-01 4.257343125756433699e-01 5.388288142149717519e-01
0.000000000000000000e+00 9.761528157057387800e-02 1.419528425598149679e-01 9.340392983471961230e-01 4.022438462443140850e-01 8.820768737756662370e-01 2.377587292158305499e-01 4.349116346436560088e-02 7.403980825605642746e-01 8.272037907770899423e-01 3.957807473556191336e-01
0.000000000000000000e+00 6.857576691514451206e-02 5.429371365304062891e-02 5.598659893853095149e-01 3.205498892938862809e-01 5.676770973696559919e-02 4.582683776735914649e-01 9.557191402940554692e-01 6.044756684965116866e-01 1.253835332911248934e-01 2.939143427772915040e-01
0.000000000000000000e+00 9.461854264808382264e-02 1.127987242224677000e-01 8.690698423072068524e-02 1.281245674422768488e-01 8.988361281418333348e-01 7.324395211328049715e-01 4.894659386398295675e-01 3.374582446428677773e-01 8.847349495921907891e-01 5.188316428124487567e-01
0.000000000000000000e+00 4.362998094695943463e-01 7.888084827833049539e-01 8.942519251073495212e-01 4.763640313096395573e-01 9.730121674805434218e-01 5.783958936591878652e-01 9.765925568202415974e-02 3.395296010125908870e-01 9.054830931184161269e-01 2.395456468373724501e-01
0.000000000000000000e+00 1.044128048916390102e-06 7.110527776257226373e-02 7.540329230617117684e-01 4.088872777069871844e-01 2.161899714751124302e-01 8.550988758461781636e-01 9.932062495973963401e-01 1.858022226603058824e-01 2.875261341721442321e-01 6.186995944314527263e-01
0.000000000000000000e+00 1.409843621954298684e-05 1.053366544869897697e-01 2.254382215798148015e-01 1.730046612466287215e-01 6.952503802399296884e-01 7.437565387380900006e-01 8.170708311919017142e-01 3.972895912021416898e-01 7.409706422091326683e-01 3.142384427878216480e-01
0.000000000000000000e+00 9.204677583699151511e-02 6.270404147621315427e-02 5.161831484539110004e-01 2.610189694791866799e-01 1.684239228990705439e-01 6.966828157062276983e-01 9.669617944175468160e-01 4.059718492562273684e-01 1.657946634505780836e-01 4.762091529744262308e-01
0.000000000000000000e+00 1.023132708902450422e-01 1.564721366448240947e-01 5.217977894807681594e-01 4.158111053388999778e-01 3.389652445007137471e-01 2.714208433063142190e-01 7.822928088280640679e-01 7.170751110149585772e-01 4.808586282404994083e-01 4.037565258154294789e-01
0.000000000000000000e+00 7.111670990356636080e-02 3.374845306160421943e-02 2.160018237617206127e-02 9.221636908171682023e-02 6.776792773323755403e-01 9.644982057628306293e-01 6.270555372514758918e-01 5.278868475116083037e-02 6.644193588208802126e-01 7.050858935678675499e-01
0.000000000000000000e+00 1.360016873362333473e-05 1.402898201124744559e-01 8.882665485636709324e-01 6.205848885615576904e-01 3.739385194400844381e-01 5.323906818846315669e-01 9.992590300381081203e-01 6.348763096621982127e-01 4.437855881612614017e-01 5.649297148563311444e-01
0.000000000000000000e+00 1.002267686798167373e-05 8.673582443701619016e-02 1.140379223143926368e-01 1.386132902007011225e-01 8.925881537479647410e-01 5.151941385785383520e-01 3.494552335614346528e-01 6.261830640323255981e-01 8.599333560084125860e-01 5.269939681541421228e-01
0.000000000000000000e+00 1.168269679919662768e-01 1.690619673306380244e-01 1.164089296402727181e-01 1.422682715900789319e-01 3.559394539518337397e-01 9.771539203989075828e-01 9.373456354119897860e-01 5.631062609629339244e-02 3.833713816955101050e-01 2.950537143607518953e-01
0.000000000000000000e+00 7.372413024851663943e-01 5.884358360017395428e-01 6.955889749900892038e-01 3.545549418535731689e-01 8.953775837647504066e-02 7.832205688845834679e-01 9.919658653904752654e-01 2.528369087071836718e-01 7.693004462029751078e-02 4.612159775457860267e-01
0.000000000000000000e+00 7.430978965912272971e-02 1.227458349255234477e-01 4.796067162097941705e-01 1.619131958976938179e-01 2.375331158584046420e-01 7.427708951787941327e-01 9.038472537565943599e-01 3.760618342744301845e-01 1.882019973816818625e-01 5.287960205281714288e-01
0.000000000000000000e+00 2.145541589835371077e-01 2.618742829926601345e-01 1.729129541718894547e-01 1.663341467125496465e-01 1.811830116802432555e-01 8.756495282077759734e-01 9.990858234223085610e-01 1.187166132244233951e-01 2.410341181927365684e-01 2.576833227586292629e-01
0.000000000000000000e+00 2.068242378209765309e-01 4.374072698366924805e-01 3.202365111172729706e-01 2.346165402087576624e-01 4.430308061804705266e-01 7.599296018650789630e-01 6.081609843330610943e-01 3.438955029576974409e-01 3.677831164496996319e-01 4.809456244142352177e-01
0.000000000000000000e+00 7.272154845463011091e-06 1.942900909306846668e-01 1.715110731575949510e-01 1.176845666779877675e-01 3.307187679330291230e-01 9.482746750077364339e-01 9.811572778399877404e-01 1.263577722042396601e-01 3.871326830595945845e-01 4.826017327962178749e-01
0.000000000000000000e+00 1.206687432991527947e-01 9.711924382560981062e-02 3.994910490238339773e-01 3.420640157379146729e-01 4.155487725264279675e-01 5.669448726835568664e-01 9.904171479543422141e-01 5.598377255242882322e-01 4.912014964312721443e-01 5.234333280244019004e-01
0.000000000000000000e+00 4.554571170351958687e-01 5.657280542318425809e-01 7.695563374958138692e-01 3.382919301640612275e-01 5.196478211293789062e-01 6.094434350481445772e-01 6.073473097870680792e-01 5.212031146946021209e-01 4.114813764372041716e-01 6.388126266893484617e-02
0.000000000000000000e+00 1.202788174287344483e-05 1.218426688849821304e-01 3.399888563059131896e-01 2.518202000994609335e-01 5.278680419253859446e-01 7.218731717879061094e-01 4.323305000213223392e-01 3.551754512288008980e-01 3.952450543692378471e-01 6.800628097618138801e-01
0.000000000000000000e+00 3.144968750480914288e-01 4.865651990272330529e-01 6.110522698744200731e-01 3.368336617646408016e-01 5.428879103849307830e-01 3.996862255325798752e-01 1.283482256834566626e-01 4.370022296949890306e-01 5.429828726365437674e-01 3.671149179120595241e-01
0.000000000000000000e+00 1.109579905295403762e-01 8.955698285240877576e-02 6.591892035301138986e-01 3.030364914647289964e-01 7.731628668066486965e-02 3.296873641015603540e-01 8.657095394910501174e-01 6.967767346950483054e-01 1.418424002094498260e-01 3.405969273699129274e-01
0.000000000000000000e+00 2.375559765558181713e-01 3.254765368918111634e-01 7.554448033514780114e-01 5.129258987202716114e-01 6.419180083740638754e-01 9.314204123205255259e-02 2.102336157407231065e-01 8.382213172378931709e-01 6.848187703058458142e-01 4.864130896723766750e-01
0.000000000000000000e+00 4.842401025262091929e-01 6.821554514854946127e-01 4.852458661195889200e-01 3.169152499077290130e-01 3.336335719867342675e-01 2.300935216256175808e-01 1.406630619822064610e-01 6.569400875580344579e-01 2.566080535650698824e-01 7.229624998140423697e-01
0.000000000000000000e+00 2.034168294329446736e-01 2.607187611637727942e-01 6.297010006465451060e-01 3.901327616746446125e-01 6.489676690132045733e-02 4.131900294915728522e-01 9.334387330953443085e-01 6.420096511891153490e-01 1.093461011561469576e-01 5.836393426129109496e-01
0.000000000000000000e+00 1.017492849343506200e-01 7.053532649784267916e-02 4.621984456984878364e-01 3.061257131586190283e-01 1.625483797039989353e-01 5.282300266663413346e-01 9.999636621484966348e-01 5.659681333105595069e-01 1.980696461945326559e-01 5.702781707575792502e-01
0.000000000000000000e+00 7.232755974078849959e-02 1.702925515342783025e-01 5.494761553052505132e-01 4.691837537245637790e-01 3.206623615163425312e-01 2.276646688333974211e-01 7.461331222137714825e-01 7.618908210956711891e-01 4.497320847483922690e-01 1.013202304060528691e-01
0.000000000000000000e+00 6.933925656605774979e-01 5.434746327403172650e-01 6.972593036192265004e-01 4.723641176707644718e-01 1.220265401492583446e-01 1.781128041759729719e-01 6.248718892167871575e-01 8.293388716417104956e-01 1.287586349960908039e-01 6.791525227560379907e-01
0.000000000000000000e+00 1.329703016032361407e-01 1.337224910264573075e-01 9.072246542295956395e-01 6.220875731507531370e-01 3.823939819204522639e-01 5.076820461939417495e-01 9.847777014019010178e-01 6.271352720093138489e-01 5.348541313200120273e-01 6.768139121801217684e-01
0.000000000000000000e+00 3.883819420777602375e-05 2.100026821567161917e-01 4.531421259753663500e-01 3.064058145120123200e-01 3.263209679745069369e-01 5.481971243002622396e-01 7.151307452674573462e-01 3.706943770536460514e-01 4.879120888241820220e-01 5.089380430654161236e-01
0.000000000000000000e+00 1.273856936544508489e-01 2.000975042454658792e-01 2.843994273681300089e-01 2.445251945688466932e-01 5.732761084775228611e-01 5.797811626428284182e-01 6.106281515220173262e-01 5.826013306950627024e-01 5.219226724581211840e-01 3.388955085117555388e-01
0.000000000000000000e+00 4.737480684079711235e-01 2.166335358103120834e-01 3.518100234791898262e-01 2.060861339672230841e-01 1.443129502642087059e-01 6.145469168284563022e-01 7.884591384241151912e-01 3.300660392348648831e-01 1.911633700365225064e-01 2.661688012622047683e-01
0.000000000000000000e+00 4.905933594252477881e-01 7.605145724890969294e-01 5.746330332183340328e-01 4.048135151479774763e-01 4.853588332597698618e-01 3.924608336090362193e-01 3.507394314162223248e-01 4.400787046803019131e-01 4.968218648342618837e-01 4.736489128476333854e-01
0.000000000000000000e+00 5.010504126229782251e-01 7.529112837528704194e-01 7.650052078555678037e-01 4.976050199630357440e-01 8.326468897184846618e-01 3.138152800642112772e-01 3.032538417373203954e-02 5.936127937385529130e-01 8.144103889571210342e-01 6.395274872203370320e-01
0.000000000000000000e+00 7.436739834374904434e-02 1.595519870775843618e-01 2.089031072513399812e-01 2.098110292780930308e-01 5.636674737060450857e-01 8.976778812639710781e-01 9.308382261611757302e-01 1.588326334982096966e-01 6.547039245673695884e-01 4.220591347348052191e-01
0.000000000000000000e+00 1.341546068647833101e-01 9.495656400901039684e-02 6.935665569161260091e-01 3.546216766881373772e-01 2.831174271840836698e-01 1.240880691220163645e-01 6.133815218243756640e-01 8.670937207390831958e-01 3.585391089282702337e-01 5.168771320838740913e-01
0.000000000000000000e+00 4.890525625821273009e-02 2.636891867371411388e-02 9.299979552433750296e-01 3.200121770677046840e-01 1.899447056230048614e-01 5.298674040384108164e-01 6.475205336403547784e-01 3.454719310978554558e-01 2.497211004599476925e-01 5.071323948858298403e-01
1.000000000000000000e+00 2.036899654519155035e-05 2.296626010325432052e-02 6.334075144333439766e-02 1.798151622100672142e-01 4.169787726942577044e-01 9.909170581637286590e-01 8.566330678171349966e-01 4.002837356249050460e-02 4.085486111493974448e-01 4.748293803185645312e-01
0.000000000000000000e+00 1.014720882908875799e-01 1.490520364442183276e-01 8.373356258592306034e-01 6.815800829661329274e-01 5.296144187019679039e-01 2.318196497079316742e-03 1.782348994563794919e-01 9.561892248972503339e-01 5.302291199239671515e-01 3.542970301960259860e-01
1.000000000000000000e+00 2.186695297969530375e-06 2.030426576003497088e-02 8.119610971119002318e-01 4.472700778415541478e-01 2.698028098265990993e-01 5.659945929880166871e-02 3.956212915207591441e-01 8.926166434324183108e-01 2.576155483334607865e-01 6.767273598950866997e-01
0.000000000000000000e+00 4.869163456557596553e-02 1.259670809989124063e-01 1.848069044536700956e-01 1.333734812125566549e-01 6.045469399051736081e-01 4.116433079693561092e-01 7.391165466428767372e-02 6.100610331232191319e-01 4.113859340169017109e-01 5.639678382634975007e-01
0.000000000000000000e+00 6.904474017999268076e-02 4.637103416284504842e-02 3.807772555536418913e-01 3.038764892164236286e-01 4.468270813491377891e-01 6.354446481584345996e-01 9.972216256534029988e-01 4.336593344155370011e-01 5.957385876791124746e-01 6.151515993264081716e-01
0.000000000000000000e+00 3.152021502187982160e-01 2.156233105202524647e-01 6.341039222807336451e-01 3.478010906595034868e-01 2.370790305867109260e-01 1.398325831561172405e-01 6.467377379203190779e-01 8.417784954696023725e-01 2.674729800493824694e-01 5.427042652533181633e-01
0.000000000000000000e+00 1.492315175765411839e-01 2.329447126795582690e-01 9.818449900977286315e-01 5.837787783589343249e-01 3.542125688084365454e-01 3.817788592538973180e-01 2.538994005503149021e-01 4.858723330838017884e-01 3.247462376063938727e-01 5.253311049606715910e-01
0.000000000000000000e+00 5.264204505513678800e-01 7.361874241031077792e-01 2.574153612175125727e-01 2.264393729007823097e-01 6.594477522676391867e-01 7.004612293746376173e-01 1.879712664468446426e-01 2.443037789195549869e-01 5.534676816152358514e-01 2.569026075396323439e-01
0.000000000000000000e+00 7.887581407715701376e-01 6.839150319073696860e-01 8.328374026197618019e-01 5.890730124391190259e-01 4.110731949226224535e-01 6.828895320116115109e-01 7.158266769448587974e-01 3.931678068711186302e-01 3.053962397588387834e-01 5.826874900486000985e-01
0.000000000000000000e+00 4.017852473205618669e-02 1.003342770622015073e-01 2.109301120412780395e-01 1.722780855472230144e-01 7.115606709695688759e-01 5.148131476627908487e-01 4.618902985272212991e-01 6.442005600254436803e-01 6.537442734391556431e-01 7.407509600026068730e-01
0.000000000000000000e+00 4.654833650325273520e-01 7.075403043664166836e-01 2.882486245052671703e-01 2.103538492393779435e-01 6.644926959939384536e-01 7.578261343104264469e-01 2.488463046454048033e-01 2.077062476374155198e-01 5.426411605842043073e-01 4.448473869311301843e-01
0.000000000000000000e+00 2.232860746662274631e-01 4.255398535112397962e-01 9.302117367598563558e-01 4.687685441049023183e-01 7.728589182066508689e-01 8.826031441566256630e-01 4.037631732938420370e-01 1.279155963299439813e-01 6.543151008796593837e-01 8.671966292039270385e-01
1.000000000000000000e+00 1.270403861999239931e-05 1.990884681664979033e-02 9.235235200529892108e-01 5.639271860170946837e-01 8.432502611088488198e-01 1.859108850270193014e-01 1.875246490883086814e-02 7.944617186266023090e-01 7.801843489504667328e-01 3.508069890692263604e-01
0.000000000000000000e+00 3.284088044119775618e-01 5.028585853753241297e-01 9.579139758413222072e-01 5.991657686181186548e-01 7.357008815857561945e-01 1.614492334267754181e-01 1.235062934431724324e-02 8.467335009901439946e-01 6.338075778804448390e-01 4.438561727782285860e-01
0.000000000000000000e+00 1.331746701559124114e-05 9.495108816934501317e-02 4.647644022454833768e-01 4.379725248569084073e-01 3.306806258472912985e-01 5.273240578319405847e-01 6.710439008979520725e-01 3.575264346385849668e-01 4.502922494823533017e-01 4.792026477913488569e-01
0.000000000000000000e+00 2.166631046234617497e-01 4.097519395180749258e-01 7.784027861129561021e-02 8.889542519905901941e-02 8.689150406750576483e-01 3.367336887920462374e-01 1.468679945672606291e-01 7.464114511818127351e-01 8.340829575952970476e-01 4.990385580256728182e-01
0.000000000000000000e+00 1.241855527973585588e-01 2.443289830915242877e-01 8.066722302539239831e-01 4.275232458127096180e-01 5.029994257995213935e-01 6.367076747624711430e-01 9.714875566523220041e-01 5.019766204104513241e-01 5.998551231935491668e-01 4.863883525895379978e-01
0.000000000000000000e+00 7.915279755282404739e-02 1.544642950161297934e-01 5.389309552781529344e-01 3.591858985170217622e-01 9.123163737177802934e-02 4.284049070436848350e-01 9.575809231979062197e-01 6.627096624444341888e-01 1.718142928260105728e-01 4.308094023542003992e-01
0.000000000000000000e+00 1.278998046978166991e-01 1.276464029213199847e-01 3.660060970636991318e-02 4.851348797218424380e-02 7.051112071223468725e-01 9.557821400148254209e-01 6.317808986521621373e-01 9.711738263549435368e-02 6.180249895947844685e-01 3.508881707264089878e-01
0.000000000000000000e+00 2.255743326310999941e-01 3.835421358764150024e-01 3.085725278745850564e-01 2.105252758597497831e-01 4.490107463821392253e-01 7.865566357568296585e-01 9.993618501710117563e-01 2.408605871289165312e-01 5.572348435443599257e-01 5.325591444094199822e-01
0.000000000000000000e+00 2.925149125705338582e-01 4.025448377966747704e-01 6.030155905476592970e-01 2.654895101830181403e-01 1.512269529112408861e-02 5.682454330911732576e-01 9.603320788623346260e-01 4.623602501440956525e-01 5.001435564944367584e-02 5.869683848672017090e-01
0.000000000000000000e+00 8.474140558628830144e-02 1.488183506919527610e-01 6.214493630649636779e-02 1.105654986176274335e-01 7.018345747794796363e-01 9.550967316245712047e-01 6.763018902364733576e-01 5.076418987656755588e-02 6.971343949581169097e-01 5.931786694087992640e-01
0.000000000000000000e+00 1.777584779775268908e-01 2.289753100050211099e-01 5.453144832744571957e-02 8.760377995715717958e-02 9.623765434274031971e-01 5.259966812935545910e-01 2.621970045005578287e-01 5.156828437507333662e-01 8.926116909706995894e-01 2.807788817951655247e-01
0.000000000000000000e+00 4.109889397098910324e-01 6.851639636471864581e-01 3.119653528097549589e-01 2.350222106876840300e-01 9.082347147200481308e-01 5.897374192102563528e-01 5.286908379549593029e-02 3.538090117274335089e-01 8.442031861210075316e-01 5.635161471106182596e-01
0.000000000000000000e+00 2.115784509732673568e-01 1.392102853862876577e-01 7.493880716102092610e-01 5.024345638804623704e-01 3.939220499921590735e-01 8.282730621646897662e-01 9.983588921975841135e-01 2.480139953682984622e-01 5.241946804794993531e-01 6.239883946294002559e-01
0.000000000000000000e+00 7.407433262925940172e-06 4.827227155635954725e-02 5.404583038834454012e-01 5.236893422507487017e-01 1.322259142022178535e-01 3.567558444613004309e-01 9.226044496918018867e-01 7.024948242557026434e-01 2.157844247791069203e-01 5.066543676509009941e-01
0.000000000000000000e+00 3.447950752911160821e-01 4.864266805775103175e-01 3.352786777402602669e-01 3.071717901143129481e-01 4.923254678981623944e-01 6.806566336881353374e-01 5.304553701206613514e-01 4.008449254750963142e-01 3.569137611896681106e-01 4.849143029533334315e-01
0.000000000000000000e+00 3.346401682823061887e-05 1.119639734791313679e-01 8.783143853747361618e-01 5.977662098554148429e-01 3.442899166951372547e-01 6.144242586271818629e-01 8.561172117797808401e-01 3.547851875903890173e-01 5.009284997855458776e-01 4.444827389056139055e-01
0.000000000000000000e+00 7.637531690750612445e-02 1.542775827258999755e-01 4.202496965687407271e-01 2.184531116771424308e-01 4.150032821791023729e-01 5.639136627475932473e-01 9.848490531527052116e-01 4.917199824038221423e-01 5.661639923513732686e-01 3.219041169930706436e-01
0.000000000000000000e+00 6.435062074063568893e-01 6.256255875778291564e-01 4.673343201606728337e-01 3.924032156987218301e-01 3.103356010680538013e-01 2.116236148258012761e-01 1.662742838105614740e-01 7.042600931855653723e-01 2.560105810987691188e-01 4.874418889111531983e-01
0.000000000000000000e+00 9.806548214012308917e-02 1.653804304385015633e-01 5.961660460308579879e-01 4.343123573572800211e-01 1.665569880856274110e-01 3.314133964214353023e-01 9.080653510026837072e-01 7.440901274456457326e-01 2.640169596944141883e-01 6.489852712401036339e-01
0.000000000000000000e+00 2.730989208180373273e-01 4.817262505734341560e-01 2.327743781206872975e-01 1.272207247067260738e-01 6.064798434197786747e-01 5.208697348195213683e-01 1.066747178495888737e-01 4.670385703581285131e-01 4.354114903055346097e-01 8.336082758968240691e-01
0.000000000000000000e+00 1.071219309947324116e-01 1.224737957530554894e-01 2.885633913697232544e-01 2.327349934683837773e-01 5.223149038745805717e-01 7.862618653152532167e-01 9.829240608821807612e-01 2.835571346705850759e-01 6.234958368165006704e-01 5.277482011872187684e-01
0.000000000000000000e+00 1.093883203496691103e-01 1.606545728130361894e-01 7.772033250755285838e-01 4.962219537939880354e-01 5.589308960155520145e-02 5.096457461443431036e-01 7.418602225895056801e-01 4.165402896033836289e-01 1.150593540692473327e-01 3.580804289752227421e-01
0.000000000000000000e+00 4.079799830118816528e-01 6.291833065787253432e-01 3.928503797716554335e-01 1.683976046614121813e-01 3.312664510826323072e-01 6.590034565614391049e-01 8.915854083314496137e-01 3.078302572871838283e-01 4.534958043675300088e-01 4.314225453151666612e-01
0.000000000000000000e+00 2.370270192449480395e-01 3.828370644668430689e-01 9.505358777269690140e-02 1.512921745966346876e-01 7.264295868555127322e-01 2.522571049892687878e-01 6.201858448195252116e-02 7.686182938700409917e-01 6.031351766794430524e-01 5.764156294287617888e-01
0.000000000000000000e+00 1.512173706899775927e-01 1.584098385449579649e-01 9.574138312246160964e-01 5.513420341502666133e-01 8.962074691314113606e-01 2.916818230975436466e-01 8.602690357011988365e-02 7.581326194790218853e-01 8.286732200034476747e-01 5.820048402353854566e-01
0.000000000000000000e+00 4.281739388961238180e-01 4.517177434575005979e-01 2.223729252222083619e-01 2.331852779333845049e-01 2.223585703317481066e-01 1.058583119005777617e-01 5.614960860377491425e-01 8.860472041544715793e-01 2.642607361161382062e-01 5.208693927049952155e-01
0.000000000000000000e+00 6.980532427300480125e-02 5.666762552664300623e-02 5.021058718158564194e-01 2.157812337161004734e-01 1.267313606891818378e-01 7.450108634842202981e-01 9.842652103399278651e-01 3.450373984122412363e-01 1.470119190678836341e-01 3.813096523345759215e-01
0.000000000000000000e+00 6.549973013768948249e-01 6.791854584507165393e-01 5.549575213597721657e-01 3.355855511352459075e-01 8.289563662915556685e-01 3.272903648856306802e-01 1.475635328651110356e-01 7.425367684816225333e-01 7.655536656175507826e-01 6.883110480278527010e-01
0.000000000000000000e+00 1.178142721235032053e-01 4.121828060638909608e-01 3.677187665039663433e-01 2.452886428972789190e-01 3.598151921709411005e-01 5.338902271351153583e-01 9.965251053116166435e-01 6.291549144381530789e-01 4.617343612067795200e-01 2.893236367430480627e-01
0.000000000000000000e+00 3.927721924886456994e-01 6.360920310860511684e-01 9.990211064689182852e-01 3.559208489486502813e-01 4.257603810428788327e-01 3.811865454726376945e-01 7.041616118097480115e-01 5.587521926088765412e-01 5.710610723130368216e-01 5.592347838986897468e-01
0.000000000000000000e+00 2.048724282858332968e-01 2.669517754744945015e-01 9.091973225491079003e-01 5.873156006949846741e-01 2.197987224860947775e-01 3.625758652700367679e-01 3.766582835872760437e-01 5.004598640930910669e-01 2.124563869041294906e-01 4.865801130278203934e-01
0.000000000000000000e+00 5.333262495022208505e-01 7.525707436225090863e-01 3.961508568436067357e-02 8.144960532206901860e-02 4.330706166849490057e-01 3.701612889032409037e-01 1.326519323928644356e-01 4.908720476808282607e-01 3.801805737019140485e-01 5.001785862705966368e-01
0.000000000000000000e+00 1.381936588457888318e-05 5.884021951973186781e-02 9.157202766753858025e-01 7.902166023384973315e-01 9.685928633600552340e-01 6.355898359114663387e-01 1.537649573961622496e-01 2.995289167653857887e-01 9.169488275687183165e-01 3.588259918710494656e-01
0.000000000000000000e+00 6.595424842392077683e-06 3.287619764798752064e-02 8.381175517243524276e-01 5.637254705746546080e-01 2.663855262057830409e-01 1.006728798693377058e-01 2.670392887437920137e-01 8.298024569111057680e-01 2.225900922949223815e-01 3.967107803928305865e-01
0.000000000000000000e+00 3.759239488642790450e-04 4.145563699436850824e-02 9.500385894659690855e-01 8.740166506586248829e-01 3.851712438121092652e-01 4.460592887539945872e-01 8.937410151894317201e-01 5.774728557799562179e-01 5.305375414148210123e-01 4.812991979921293906e-01
0.000000000000000000e+00 3.359074594648721046e-01 6.062380172372723308e-01 9.647454531053567539e-02 5.122897404852633230e-02 6.268443681569721981e-01 3.534851156084857227e-01 7.418221547681902450e-02 6.662035043409200163e-01 4.662166852507494408e-01 6.928582335583638452e-01
0.000000000000000000e+00 1.423088657690560477e-01 2.076778757162340283e-01 4.138161660435644706e-01 3.181532756371954207e-01 7.209275926132063805e-01 8.429513081147791409e-01 3.292578417931628643e-01 1.551191121679935669e-01 6.256224060336431636e-01 5.539984765547235623e-01
0.000000000000000000e+00 1.125053238850825563e-05 1.657694086587303273e-01 3.305055198349276524e-01 2.463406792838096493e-01 4.827426997100526807e-01 6.352028659570922997e-01 6.392991609921949703e-01 5.096153192274831545e-01 3.807846947372613977e-01 8.659262681287831498e-01
0.000000000000000000e+00 3.609248820253916912e-01 7.893455497503671925e-01 8.252136784814037007e-01 4.967635597163591044e-01 1.731351319245862941e-01 1.805919795042915665e-01 3.810006444800350112e-01 7.232449170372169389e-01 1.695021814481380562e-01 3.883655934882921934e-01
